cardId,listId,pageId,text
7811379,15,270,看看;毒王能排到48?下面几个有被动1-2%平衡改版的。居然会比毒王弱?难道默认毒王XXX极限打满算的嘛...;可以(#ﾟДﾟ);还行;就图一乐不要较真;看看看看;6666666666;看看;看看;我的天
7850110,1,5,我修罗大概1500亿左右带了3个奶差不多1分半。全程轮流吃太阳;五百能秒单人;4个人5.36倍;再算上系统奶导致的基础问题;3000吧至少;可能还要多3500/4000之类的;你就喊个免费奶吧;老板有个光怕风巫也会好些;7500E 剑豪。3觉+2觉并秒不掉。3个纯酱油。不过1分15秒左右能过图;28号打不了地下室。踩火秒死;5000E。一套差不多打死。不过没什么容错率;加上buff就行 她死不死无所谓了;28号死了后buff无效的。。虽然在buff栏那里但你是没有吃到效果的;5000E表示我秒不掉 如果不带奶 带3个酱油 就算有34也秒不掉;5000e有34我秒了。;6000魔皇吃奶刚好两个觉醒
7849507,2,65,看看;1111111;看看p;有新语音的 里面包括女鬼真觉醒语音。NPC。根特皇宫 无底之地怪物etc.
7796151,1,16,积分;看看;就冲你这句话等着被那帮魔界老阿姨们暗杀吧;积分积分;杰克特更像是他们师傅的老相好。叫司令官不合适。叫师母太露骨;有心了;155552;积分;好的;看看
7813158,9,193,看看;看看;无敌三幻神;看看结论;看俺看俺;确实是不太了解不敢乱说。。。;康康;女鬼的看看;看看;纠结排名并无意义
7822123,3,165,看看结果;吃糖;12222222222222;看看;吃瓜看看结果;看看;看看隐藏;看看;kankan;11111111
7847111,2,65,牛皮;康康;77777777;看看那;感谢分享;1111111;11111111111111;kankan;掌握节奏就行啦;好像还挺牛
7777968,2,89,吃糖;吃糖;吃糖;先占个楼;。。。没吃到糖？;要被扣分了呢;吃糖;吃糖;拿分了;看看
7789028,8,144,[em115][em115][em115];[em210][em210];[em203];点个赞;[em115][em115][em115];真的强
7838686,10,213,看看;看看;我看看;看看;这是什么宝贝;看看;kkkkkkkkkkk;看看;昂？;666666
7812147,9,197,看看;看看;看看;看看;q'q'q'q'q'q'q'q'q'q'q'q'q'q'q'q'q;看看;看看;查看本帖隐藏内容';111111111111111111111
7850551,1,1,有人因为太黑脱坑了;有人因为大号被小号秀脱坑了;有人因为爆率越来越低。最终也没票再刷脱坑了;有人因为大号完美毕业。没意思脱坑了;感觉策划当初为了把人留下。送了挺多的深渊票。再加上有韩服在前。国服玩家的深渊票储备和刷深渊的激情都充足。以至于可能太快毕业。然后策划就降低爆率。减少送票。这又引起了一些人的不满。;至于太黑的非酋。和毕业的欧皇…;自己现在也确实没有最初的热情的。就是每天当任务一样完成2+2和深渊慢慢熬。要说乐趣。也就是根据现有装备不停的尝试搭配更好的组合了。;两大号无神话533深渊毕业了 每天打个2+2 贼养生;根本原因还是游戏内容匮乏。环境浮躁。强制社交恶心;、我们群里倒是挺多人回归的;游戏风气已经变了.我只是要再挂满90天领一下那个连续登陆1000天得成就就AFK了。;本来出100级就想着练满级随便刷刷深渊就AFK了.看到这个成就想了想挂满1000天是周年庆左右.;那就随便再玩半年吧.赶得上希洛克就玩玩。赶不上也无所谓.;我17年回归玩了三年也腻了。其实很无聊.打副本就是麻木的按键.;只是不断氪金来让自己变强.秒秒秒完还是感到空虚.;还没弃坑的人大概也只是舍不得自己已经花掉的时间吧...;不说了。休息好了.新CD好多事要做.打完普雷每日还得去漩涡摸金了.现在最怕星期4.5。一堆事.;我马上就是第三种了 从上周开始光头非常频繁了。连着光头的那种。偶尔一天闪了一两个还都是不能穿的。刷的心累;我有点想脱...但舍不得回坑三个多月花的六七千块钱;再无深渊之路。大幽魂神话手镯就这样了;每个版本都有人脱坑。理由千奇百怪。习惯就好了;因为没啥可玩的;唯一的玩法就是深渊;深渊还恶心人;除了脸帝/真爱/抖m/养生。其他人玩不下去很正常
7850598,1,1,之前忘了开公会buff。这下总算8000E了。没有今年的双至尊。不然还能多几百亿;双碎魔+一觉。应该算是偏向修炼场精通的打法了。实战我还是选择二觉的;不得不说大幽魂+6点的骰子应该是理论伤害的天花板了。期望值大概是6600E的样子;现在就是纠结。如果跨一件次元。骰子3替换为次元3的话应该能稳定6800E。不知道要不要跨了;赌狗套天下第一;跨个锤子。赌狗摇到6吊打一切;你懂的;6600太低调了。还是赌狗装b猛;我急了我急了;赌狗套伤害上限提的太高了。;我觉得  打桩赌狗套。实战稳定点。;赌狗套摇到6的话大概比次元强20%;赢了会所嫩模;离谱。装逼必备套装。
7728066,3,157,大佬6666;咕咕咕;1111111;？？？？？？？？？？？？;感谢大佬;马克;FGFGDFDF;谢谢大佬。么么哒;444444444444444444;看看
7763528,2,75,11111111111111;马甲;阿打算大萨达阿斯顿阿斯顿阿斯顿阿斯顿阿斯顿阿斯顿阿斯顿按时大萨达 ;这个网站名字是你设计的吗。www.卧槽马的;kkkkkkkkkkkkkkkkkkkkkkk;感谢大佬;6666666666666666666666666666;感谢分享;啊实打实大师;看看看
7849474,1,1,单号计算。账号累计无效。5k次不存在所谓白嫖。代价可能稍高已经超过大部分（99%+）现存神话持有者付出。那些白嫖论也该歇歇了！;看了这几天的碟。无非是成本以及某些问题！;更多的是说到时候他们嫌弃垃圾。现在人均单号2k左右都有一堆嫌弃垃圾神话的。2.5倍付出嫌弃一下无可厚非。如果真不满意继续氪。或者托坑。我相信愿意刷到保底的有这个准备！;最后祝大家早出神话。号多的建议量力而行不要超出自己承受范围。不出也许砍号是个好选择切勿触碰超前消费透支信用。;某些人肯定不支持。1W把出都不支持。毕竟随机保底一个神话在他们眼里就是必出军神大幽魂;不行。我几百把才出的神话凭什么你5000把就出;到时候保底出了垃圾神话的又得过来打碟要军神大幽魂保底了;未来战士？;估计就没几个人玩多号了  ;我只想要保底军神 单角色1W次都行;那要是1w把不出呢？不讨论这个问题。有和没有和有什么它不一样。你要是觉得垃圾接着刷下一个保底啊。现在氪金都没个底到处海豹骑脸输出！;吃瓜;靠这个肝到“获得至少一个前五神话”概率超过95%需要十万把;单角色满疲劳刷11年 5个角色满疲劳刷2年2个月;然后靠脸白嫖或者希望靠脸白嫖的白嫖怪就会跑过来嚎你这就是想白嫖！
7848452,1,5,赶紧脱坑。我想回到两万点券日子;送神器。送一个刻印石。送5个盒子不送锤子。也差不多意思了！！！哈哈哈送5个盒子。想想都搞笑;我开始以为是能开的那种。打开才发现。背包里都一堆的那种;只要不停服 黄了也没啥;什么游戏最后不会黄的？;这游戏少说黄了有五年了。现在还是全球端游保三争一的位子;可能策划因为kpi恰不到奖金了。但是游戏的利润TX还是吃得饱饱的;感觉每次到了深渊版本都不适合我。非酋6000+没神话  感觉玩不动了;黄了11年了。又开始了？不想玩赶紧脱坑。脱坑的越多福利越好;很多人把dnf当成竞技游戏玩了 我就把它当养成和暖暖玩;每次出礼包就关心时装怎么样;？？？为什么要强行刷深渊。这东西不是量力而行的吗
7846116,9,177,kankan;看看;看看;看看;666666666666666666666666;牛啊 总结到位;看看;看看;kkkkkkkkkkkkkkkkkkk;111111111111111
7845847,10,215,隐藏看看 ;看看隐藏;我要看我要看;看看;看看;看看;看看;朗科科技;看看;KANKAN
7850208,1,9,恭喜啦;竟然是4=1出改恶神话上衣 我酸了;吃糖;直接起飞了这是 ;吃糖;吃糖;厉害;恭喜;太惨了 再来！;吃糖
7850389,1,5,这一套里有什么比较特别的搭配吗;估计疯狂跟风cos索伦的人把便宜的秒了;不太清楚。就是下装的裙子应该是整套时装里最亮的了。但是不需要拆开来。这套时装整体就很好看了（特指女角色）。你可以在缝纫机里预览是什么样子的。2017金秋礼包;节日时装价格突然就涨上去了。看看五一能掉回来不。还想给小号买几套呢。;主要是这套帅。而且如果把上衣换成鸡年春节套的南半球上衣就是又帅又S的感觉。确实很赞。我前两天看3300一套。刚好金币全用完了。就想卖点东西去买。结果今早上一看涨到4000了。就觉得估计是前面便宜的被人扫了再等等就好。结果中午回去一看就是你这个价了。我这次不买了;一开始2800w的时候我没买。后来越来越贵了。就没这个想法了;2800的时候没买是因为有搭配。不过想着以后可以暖暖一下。不过也无所谓。我也不是暖暖玩家…;之前在某个视频里看到只要把上衣换成鸡年春节白色上衣就很有艾斯德斯的感觉。不过原版艾斯德斯是北半球。鸡年上衣是南半球;多谢 不过这个价格 即便是看好了 也是劝退啊;第一天的时候被我淘到两套两千8的。当时还挺舍不得的。现在回想简直了。无法形容。真的感谢自己当时没忍住 ;我这4000。比别的贵点。但是贵的不多
7847681,1,15,看看;看看;看看;看看看;看看;看看;看看;回复看看结论;看看;看看
7774518,7,137,太棒了;水水水
7840604,7,119,康康;看看;看看;2222222222222222222;康康;看看;康康;1111111;看看;kankan
7806033,10,200,啊啊啊啊;啊啊啊啊;啊啊啊啊;啊啊啊啊;啊啊啊啊
7822123,3,166,顶。支持支持;dd支持一下;感谢分享;感谢大佬;好东西！！！！！！！！！！！！！;看看;求大佬给加上超界啊 就是想用计算器计算一下散搭伤害怎么样的没超界搭配 我也不成套啊 不然直接刻印去修炼场了 麻烦了;看看;看一看;啦啦啦啦啦啦啦啦
7813158,9,194,看看;看看;看看;看看;看看;开隐藏;看看;看看隐藏;#在这里快速回复#帖隐藏内;个人看法。个人看法
7789028,8,145,[em210][em210];[em203];[em115][em115][em115];这个很不错嘛！;[em210][em210];赞赞赞;[em203]
7777968,2,90,吃糖;吃糖*2;吃糖;吃糖;吃糖;吃糖;吃糖;吃糖;吃糖;马克
7847111,2,66,666666666;看看看看;kkpkkp;vVB不好好;哈哈哈哈哈;看看;看看;看看;看看
7796151,1,17,积分;积分;康康;剧情好评;真细节。我都是一顿空格略过……;只是对话有变化。这个彩蛋也是真忽悠。;为了积分回回帖;厉害了我的哥;看看;吃糖
7850110,1,6,还有这种事？？？？;2600还是带奶吧;起码要带个奶
7811379,15,271,看看;看看;看看;看看;回到家的经典;看看;看看看到;算了下冰结师的。好像没这么低。;看来每个版本都挺低调的。还有隐藏三觉。;我就把45大冰雪风暴的技能sp给了40大极冰绽放和15补刀小技能冰剑。然后不需要天空耳环。换成了大地（当然换天空也行。不过只有1581E了）。;看看;驱魔:？？
7728066,3,158,看看拿隐藏;问下。777技攻算的是最高的777吗？还是去了均值的？;感谢大佬;取均值的;看看;看看;阿三大苏打;看看;看看;这个是真的牛逼啊
7838686,10,214,kankan;666666;看看;感谢大佬分享;看看;看看;看看;看看隐藏;看看
7850551,1,2,我现在的圈子里。认识的脱坑的远远远远大于脱坑的。大家每天都在一起玩。100版本回坑了很多人。目前为止就见了一个脱坑的;确实没啥可玩的。做完日常换游戏;本来是想神话真刺激我也要出。当连续5000把没见过一次彩柱子的时候。已经没有一点儿激情了;大部分都是大佬。剩下一些回归的不知道能玩多久;完美毕业脱坑是我没想到的;这游戏这些年不都是这个玩法吗    现在晒神话;95还是90的时候 到处都在晒英雄王啊;刷深渊花不了多少时间。刷完就没劲下线单机;能不多嘛。之前还大部分投票喜欢刷深渊模式(另一个是团本毕业模式);学管理学的可以告诉你。课本上说了基本的低保是维护社会和谐的必须要素。基本保障水平越高(北欧挖石油和中东挖石油)。生活越轻松惬意。所以我很难理解为啥那么多人要玩深渊毕业模式(我比较喜欢团本毕业。我黑。但是刷刷深渊加速还是可以的。买个奖票有个想头嘛);但是。后来我又知道了人都是喜欢犯贱的。比如说我认识的几个跳b一直没神话。今天就全身上13和群里说再见了。而且马上21号之后票就减半了。如果没有更新的票源。我觉得会有更多的人脱坑;没票了。每日2+2完事下号。不超半小时;我们群退坑的没几个。回坑的是真的多
7763528,2,76,康康;康康;看看;康康;444444444444444444444444;顶顶顶;厉害了;看看;22222222222222222
7849474,1,2,粉护石有一个保底。开出辣鸡护石的时候还是很不爽的;我发现那些说着要求保底的以后都会变成保底大幽魂或者军神的好像都有海豹勋章？;随机还是算了。没啥意义;5000把12个神话的表示不想支持;那些欧洲狗可能真的没有体会到三四千吧没神话的感受;很合理的标准 其实大部分人刷不到这个就出了。还是你这个问题。出垃圾的还是出垃圾。这只是给究极黑狗一个机会！;你们在这就算讨论出花来策划能听你的？;还不如国庆套花篮加入神话跨界石靠谱;如果每天只刷188pl得刷7个月。我觉得这种号大可不必玩了;不支持。毕竟五千把我已经大号c和奶都神话毕业了。小号随缘了;支持军神大幽魂保底。;其他都是扯淡
7774518,7,138,积分;拿积分;来看看;看看
7847681,1,16,看看;康康结果！;看看;康康;看看;11去11111;.............;看看;啦啦;看咯
7846116,9,178,看看;看见;如果您要查看本帖隐;6666666666666;看看;看看;还是看搭配。按了下计算器。武神为例。都是歧路2+3。或者大幽魂8的情况下。其他配置一样的情况下。工作服神话3和水果神话3基本没区别。;3333333333333333;呃。。;看看
7848452,1,6,不氪就只能肝。一堆小号去黎明肝狗眼。没金币了搬风暴。。。。当然这么玩着很累。想玩得轻松就不组队。打单人模式。不强求深渊。活动垃圾就下线。佛系慢慢等。;思想有问题
7812147,9,198,乐可乐可;看看;是什么;看看;冲冲冲;看看;摩托;kankan;11111111111111;刺激
7777995,4,49,看看;看看;滚滚滚哈哈v下;看看隐藏;这个隐藏的什么;打开开看看;好物必顶;看看隐藏;没有鬼泣嘛;康康
7850208,1,10,吃糖;牛批牛批;吃糖;厉害 厉害  ;吃糖;坚持就是胜利;恰糖;牛逼！破音;emmmnmmm;牛啤4=1出神话部位
7806033,10,201,啊啊啊啊;啊啊啊啊;顶顶顶;啊啊啊啊
7850389,1,6,那你这次很棒棒了。要是价格下不来我还得等下次搞缝纫机才舍得买了;索伦这个BOSS角色有这个高人气吗;我恰巧在第一天的时候淘到了两套2800的。当时还挺舍不得的。想着后面会便宜的。真感谢自己当时没忍住;还好去年国庆给女枪整了套;去年都没那么贵;没人开是这样的呀。难道只有商人会抬价么;有没截图给看一个？  看你说的我很好奇;滚滚滚;等等就行了;我们这昨天动物坐骑套全部上E。今天就又回归正常了;没。我都忘了视频叫啥名字了。是韩服刚三觉不久时一个剑宗去刷洞察的视频。我自己都没买到弄不了混搭截图。不过你可以百度生肖守护神套来看看上衣的样子;动物坐骑套很多人都说上E价格是没毛病的。我不太清楚啊。很多人都这么说好像。但是这套这个价格绝对不合理不可能的。一直都在三四千浮动。今天突然爆炸了。真的看不懂。你说他一直上E我早就看都不看一眼了
7813158,9,195,看看;看看看看看;看看;没票  起不了 告辞;虽然不玩鬼剑但是看看;看看;看看;2333333333333333;看看;看看
7850551,1,3,确实。最近脱坑的不少。我玩的游戏热情也快没了。;单号深渊。两个号团本每日。神话出了两个倒是都在大号上。但是大号缺的ss都出在小号上了。明明小号只有每周的免费石头。;现状就是大号要跨三件。攒跨界材料可是拼了老命了。预计还要三个星期。而且减去跨界用的狗眼也不多了。深渊支撑不了多久了。;感觉现在的人已经明显不如以前多了
7838686,10,215,看看;看看;66666666;看看;看看;看看;看看;康康;看看;111117788
7840604,7,120,就是66666;看看隐藏;看看隐藏;看下;看看;666666666;我看看;看看;看看;卡看看
7811379,15,272,看看;瞎子哥你…;没。。;看看啦;普雷就能打1900亿了吗。。我现在差个武器2333毕业。才打3100多亿;呃呃;这个表算了三觉技能的？;看看;看看;看看
7822123,3,167,66666666;好评好评;看看;小白;牛逼666666666666666666666666666666;看看;康康;再测一次大佬;看看;看看
7796151,1,18,原来如此啊;你居然这么多号还能一个一个看不跳剧情。秀;牛逼牛逼;积分;👀挺意外;水一下;强啊;系列满分;哥你真猛;。。。。。。。。。。。。。。。。。。
7845847,10,216,康康;康康;1111111111111111111;看看结论;kkpkkp;看看;让我康康;看看;康康;看看
7728066,3,159,默默哦;看看;感觉大佬提供的计算器;看看;看看;厉害厉害。收藏;看看;大佬牛逼。感谢;看看看看怎样;hhrhheebbe
7763528,2,77,123456789;顶顶顶顶顶顶;看看看看;看看看;老哥这个回复完怎么还不行呀;点击你回复的这个楼层的数字就行;牛批;6666666666666666666;。。。。。。。;康康
7849474,1,3,有和没有跟有什么。差别还是有的。;老ez了;可是没有出神话我跨什么呢。从别人那里跨么;4000多次就7神话的路过…群里还有一个8神;玩不下去了兄弟萌。5000盘神话保底就出了个天堂乌鸡;其实我不支持神话保底 但是我建议多加一个功能就是一个角色的神话不能重复出 肝我都认肝 但是你别此次给我来垃圾就行;什么人没有。还需要未来战士？;支持5000把随机。甚至三四千把随机我都支持。;但是7000把8000把自选我就不支持。一点都不喜欢这种固定的结果。95版本打卡太无聊我就脱坑了。去年国庆开始送送送的时候回归。;建议不喜欢100级拼脸模式的兄弟和我当时一样脱坑就好了。等送再回归;会算嘛。假设1760出一次神话;5000仍然出不了神话的人占;1-（1959/1760）^5000=5.8%;5000没有超过99%。要8000次才超过99%。;没啥意义
7849613,1,19,感谢楼主！;看来还是不追求大幽魂了;看看;看看;查看本帖隐藏内容;看看看看看看;看看 ;康康;看隐藏;还行;看看
7806033,10,202,顶顶顶;啊啊啊啊
7850454,1,1,阿拉德勇士 都是 鬼剑癌？;从95版本开始到现在（1年半左右）。一直是 鬼剑版本～;鬼剑婆罗门版本 已经持续了15个月之久了～;关键是你知道08年那个时候职业的种类很少。 相互比较一下。玩鬼剑确实多也合理;以前别的职业很多的;我也好久不玩了。没玩过鬼剑士。11.7年老玩家。职业强度不能一直用爱发电;但这并不影响男鬼三觉敷衍赶工。在策划眼里都是工具人罢了;还不是因为鬼剑士强;韩服半年前可不是这人数比例;我记得卢克时期女鬼就人数多啊;综合各种原因。无论武器。时装。都是鬼剑士的好看而且只有鬼剑士有。逼人不得不玩鬼剑士。而且确实刀剑是适合大部分人用的武器
7847111,2,67,11111111111111111;看看;看看;看看;这玩意满分多加材料么;看看;康康;终于来了。大佬牛逼;厉害了;+++++++++++
7777968,2,91,吃糖;吃糖;吃糖;吃糖;吃糖;吃糖;吃糖;66666666666666;吃糖;没吃到
7789028,8,146,66666666666666666;[em115][em115][em115];123感谢大佬 装备记录了;[em210][em210];看看;[em203]
7812147,9,199,如果您要查看本帖隐藏内容请点这里;快快快快;看看;康康;asdasdasdasd;666666;看看看看;看看;看看;看看
7777995,4,50,看看;看看看;看看;还隐藏了什么;看看;康康;1111111111111111;康康;看看;康康
7850389,1,7,看韩服是一堆人。国服跟风的话估计少不了;我就买了一套节日透明。海军那套确实挺好看的。不过那时候还想买三级称号。最后三级称号也没买。又省钱了;这样吗？那我继续天天去盯价位;很多人都说动物坐骑套就是上E的。不太清楚
7850208,1,11,吃糖;吃糖;吃糖;羡慕;吃糖;恭喜;吃糖;吃糖;钻石糖居然没吃到;吃糖
7813158,9,196,看看女鬼;还是相当中肯得的;打算坚持下去了。也不知道会不会来一波无我鬼气;看一看;看看;看看;康康康;看看;看看;看看
7847681,1,17,111111111111111111111111;看看;了可调节;看看;看看;康康;看看;看看 啊;吃糖;a'a'a'a'a
7774518,7,139,看看;积分怎么增加啊;疲劳药好东西;我没有签到页面啊;积分哪里搞啊
7850445,1,1,如题  ;还没出;还在纠结;赵云;嫚游;复仇者;积分不够投票  但是我想知道大家都给谁  我想给女枪或者女鬼剑   ;帕拉丁。搬风暴的速度变慢了;之前逛枪手村看到的;一个给了驱魔。一个给了王小妹
7845847,10,217,看看杰伦;................................................;看看;kankan;看看;看看;看看;看看;我有一套。看看;看看
7796151,1,19,我就一直很好骑那个时不时露个头的是谁。还以为是什么伏笔。原来是这样;看一看。摸一摸;借楼我想提个彩蛋。小镇和皇子对话。女鬼会说帝国的皇子。真想杀了他。但还是忍忍吧;精彩呀;呵呵跌的;。。。。。。。。。;很仔细啊;积分傻逼积分;有点东西;天界科技人
7846116,9,179,看看;66666666666;看看;看看;111111;看看隐藏;dddddddddddddddddddddd;拉马拉;看看;111111111
7822123,3,168,嗯嗯额;我晚上回去再试试;看看;看看;给力;111111111111111111;1111111;11111111;11111111;好东西看看
7763528,2,78,11562165+12;康康;1111111111111111111;仍然风格服务顾问如果如果突然;太厉害了;感谢;看看;看看;看看;好的 大佬牛逼
7728066,3,160,看看;看看;看看;感谢感谢;搞快点搞快点;看看;6666666;kankan;怎么点不开隐藏内容？;44444444
7811379,15,273,看看;6666来咯哈;我很多职业打法没改的。已经改的职业在前文已经说明了;算了;uuuuuuuu;看看;看看;看看;我觉得不太行啊;我换了221才打1700;回复
7840604,7,121,看看;看看;康康;看看;蛐蛐cxk影响不大;看看;看看;66666666666666666;dddddddd;看看
7849613,1,20,看看;愿意做数据还是好的。可惜就是太多元素不会根据自己的装备产生的CD变化改变打法（今天普雷换了777。少了个天空戒指打桩20s感觉自己要死了。。）;这是真的 我今天恍惚戒指换成了大幽魂 我也要死了;看看隐藏
7838686,10,216,康康;开心开心开心开心了咋啦咋啦在;看看;看看;看看;看看;看看;看看隐藏;看看;看看隐藏
7806033,10,203,顶顶顶;啊啊啊啊;啊啊啊啊;啊啊啊啊;顶顶顶
7850454,1,2,逼人不得不玩？我寻思还把游戏当事业了;你把守护者技能数据翻三倍看看;人都那么多多。哪个强玩哪个而已。90初期男武神和力法也很多;出了好几年的鬼剑专享春节特殊时装了吧;三倍也不玩啊 以前我又不是不知道龙神多牛逼 一炮秒超时空卢克  ;男鬼剑的时装哪里好看了…就是因为暖不起来才没玩的;不玩男鬼剑。用爱发电都发了11年了;一开始国服男鬼剑士多可能是当时玩家普遍审美和偏好的原因;但现在最重要的原因是鬼剑士强。一直强。强的很久很直接。上手又不难;搞的现在除了鬼剑和奶都是稀有职业了。以前最起码枪手魔法师还不算稀有;韩服鬼剑多。纯粹是因为瞎子是固伤跟控制职业。还有不错的续航。打造最便宜的混团C之一。然后就是花花;鬼泣只是后来加强了才越来越多。剑影策划韩服儿子;只是不知道为啥他们喜欢人妻宗跟男漫游
7847111,2,68,6666666666666;看看;康康;66666666666;大佬。牛逼;挂？;看看;看看;牛皮  看看;太强了
7789028,8,147,咔咔咔咔咔咔;111111111111;厉害！;[em210][em210];[em203]
7812147,9,200,kankan;看看;kankan;坎坎坷坷;康康;康康;看看;看看看;看看;看看
7849474,1,4,我建议你看眼科。;5000次。平均每天20次深渊。需要250天。现在100才开多久就这么多人不满了。你觉得他们会坚持250天？;换个算法把 188*365 疲劳必出  真土豪疲劳多 可以缩短时间。屌丝豪慢慢嫖 嫖个一年就出来了;别说啥未来战士。楼下几位没见过论坛里出了几个辣鸡神话都不高兴的贴么;等下5000把保底出了个垃圾神话又会有人出来投票1万把保底出自选神话你支持吗;马服每个人都是深渊永动机？？？;5000把。。一管疲劳不吃药差不多20把。250天。赶上当年真猪了;商城：10元一件神话。1000元一件神话10万元一件神话。你支持哪个价格？;你看不懂这贴的意思吗？单号你永动一个我看看。就是给黑比氪金玩家一个机会。怎么你白嫖习惯了么。还永动机。;看毛眼科。不会算就在这儿发表言论;从哪里得出5000次不出神话比99%的玩家黑？
7777968,2,92,吃糖;？？？钻石糖都没吃到;凑热闹;吃糖;恰糖;吃糖;吃糖;吃糖;吃糖;看看
7777995,4,51,看看;看看~;好好看看;mark一下;看看;康康;看看;康康;34545433543;看看
7813158,9,197,快快快;看看;康康;康康;看看; 看看;女鬼？;康康;剑魔天下第一;看看
7847681,1,18,看看;好厉害勒。刚好我有最拉的铁匠神话;看看;6666666666;看看;看看;康康了;常规的话应该是愤怒。黑魔法。和次元最强把;看看去
7850618,1,1,我上衣增幅11耳环强化12。其余增幅10。面板5003。感觉没什么提升的地方了。听说希洛克要求面板五千？;黄色徽章差两个15。现在用的10。勋章强化7。宠物称号去年双至尊;团本都没出呢。门槛就定好了？听谁说的;看装备。比如次元神话耳环就直接加200面板;你好。能的;你听谁的？韩服都没出希洛克。国服就定好门槛了？;还得看职业和有没有加面板的神话。大部分职业应该都能 牡丹没有加面板的神话的话例外;用的时之魅影。没有直接加面板四维的装备;最近看过这样的帖子;你好。我已经5000面板了。请问希洛克团本怎么走
7850208,1,12,吃吃吃;吃糖;吃糖;吃糖;刚好齐了是最骚的。。。;吃糖;我来了;恰糖;吃糖;吃糖
7849466,1,1,假如你的号非常的黑。五六千把一个神话都不出的那种。你会;给我最强的史诗套装就行了。要什么神话;自信点。把假如去掉;我来玩暖暖的;我气功就是这么死的。三个号同样的票。刷完气功最黑。已经宰了;一直黑的话 人的期望也会降低;其实常规SS整一套毕业的并不难 跨界1-2件 百变怪1件 强度完全够用了;我的黑体现在全部角色没武器（只有剑魂有次选的赤光剑。全账号5400次深渊）。大号的武器甚至全账号都没出一把。跨界都没得跨。总不能全部角色杀了;跨出来533就不刷了。神话无所谓。反正没有;单号刷了1400了 百变怪明天出 还得跨4件
7811379,15,274,剑影是认真的吗 。还没34鬼泣高。。;问就是红眼太弱了;康康;男弹药呢;看看;看看;看看;驱魔太难了;哦里咯啦咯;牛逼
7728066,3,161,好东西;我想看看大佬;看来剑帝克拉斯加看来剑帝阿斯兰建档立卡啊;感谢大佬。顶顶顶;谢谢大佬;康康;好的。谢谢;不错啊！;66666666;看看隐藏
7763528,2,79,看看;我喜欢这个;看看;牛逼;看看;kkkkkkkkk;酷酷酷酷酷酷酷酷酷酷酷酷看看看看看看看;看看;牛皮牛皮;看看
7796151,1,20,很有趣的故事;666666666;没仔细看过;进来看看;66666666;水水水;女鬼剑是反帝国阵营。在npc那栏就可以看到。是不能提升帝国角色好感度。包括猎犬。伊莎贝拉等;厉害了;这是个啥
7845847,10,218,康康;看看;看看;看看;看看;看看;康康;康康;看看;我觉得把  如果单纯得看伤害的话  直接挑几个技能单次释放看伤害差距比较好一点。。。。。。
7822123,3,169,1111111;看看;康康;看下自己现在搭配多少;1111111111111111111111;看看看看;我就看看;看看;我就看看;看看隐藏
7840604,7,122,韩服的;每个职业的buff倍率不一样吧。。。;王大枪？;看看;看看;看看;看看;有点意思啊;你去看看漫游其他技能数据。还有前十和前八数据。三觉主动和其他数据比起来就是严重亏模。和剑魂一样。三觉主动占比极低;sasdadasdasdasdasd
7846116,9,180,dadaw十多个十多个;111111111111111111;看看;坎坎坷坷;看看;kkkkkkkkkkkkkkkkkk;看看;看看;看杰伦;看看
7850445,1,2,太丑了不知道给谁。好像也就女法能看;反正别给装扮快满的角色。我快给逼疯了;纠结 魔法师 守护者 女鬼 不知道给谁;本来想给女法 结果战令来了一套花仙子;女枪好看;我想换个女枪可是我一个女枪手也没;我给奶爸 真的很像自来也;啪啪丁;就开到一件。怎么给？
7774518,7,140,APP在哪签到;积分显示是不是不对啊;很不错;看看;我只想知道怎么拿积分补签
7850454,1,3,08年红眼路过。你让我如何割舍这个角色？;追忆天空好看。而且还不用一套克隆多省钱;我玩了11年就一套流金和前年追忆的天2;以前少但是没这么绝啊。以前鬼剑虽然多。枪手系的也不少。法师还能见到不少。现在打团枪手法师系的都看不到多少;60版本总共就这么几个职业   武侠情节  刀剑;大转移白图王和乌龟时期催生了一波瞎子？漩涡幻神催生了一波鬼泣？红白国服自古就多。;乌龟末期催生一波剑宗。95末期催生剑豪。;历史遗留和版本问题共同造成的吧。;剑宗暗帝同时催生 结果暗帝很快大砍 不到半年少了大半暗帝 策划放弃的职业  而且暗帝强的时候也不是很多人玩;别的不说。男鬼的流畅度还是很舒服的。还都有特化普攻。清怪漏怪了都有手段清。60版本魔道我大四喜加点。清群怪爽的很。就是漏了一只就难受的很。用大技能清吧不舍得。小技能又打不死。;08-12年男枪数量也很多。尤其男弹药;男鬼以前就红白多。鬼泣修罗挺少的。后来修罗数量暴涨。鬼泣是前年幻神了才很多人玩的;不知道为什么这几年玩男枪的越来越少。现在男鬼一家独大了;韩服不是鬼剑癌 是脸狗 你看除了男鬼剑 其他韩服比较热门的女鬼男女枪 那个不是帅男靓女 韩国人看脸的;百万固伤王。三幻神之一的帕拉乙忘记了？;有人玩？
7838686,10,217,666666666666666666;看卡;看看;康康;咦咦咦。;看看;康康;看看;看看;还没开服？什么玩法啊？
7806033,10,204,顶顶顶;顶顶顶;啊啊啊啊;啊啊啊啊
7789028,8,148,感谢大佬;[em115][em115][em115];[em210][em210];[em203];1111111111111111111111;[em115][em115][em115]
